id,loss
4,1518.4456130191818
6,2261.831187184927
9,10936.316578528578
12,5716.2898356782325
15,-138.04148056576364
17,2019.9225624552926
21,2593.9954872400735
28,268.1244237800335
32,2249.9467651163013
43,3294.015701484379
46,2981.5178049030405
50,621.7439774326149
54,1470.8658240276143
62,3199.831364678948
70,3200.3307691193763
71,6352.595247820576
75,1789.2552211499253
77,2494.0485025160915
81,3399.552656218442
83,2797.3973443637074
87,2224.8816849445975
97,2168.1065666663058
103,1492.084395944793
119,1471.8618867983084
120,2058.1929893850606
127,1834.4216886289917
138,4413.003822395874
141,3598.688594194559
148,1225.1595625236416
150,2820.6274460069853
151,2974.7867820882984
158,2035.2222783604313
160,6650.071460405511
165,3119.48632209696
168,4331.814747474213
169,3959.5382194815147
177,3230.868552082019
178,4749.146625461595
184,2123.9835424329017
194,7571.552283452528
198,1784.5789475033357
203,5376.010584592822
211,2876.93761608858
217,867.665796623656
219,817.7839269655793
221,4630.614492349918
227,2212.008655556829
230,1320.3582379512366
235,2675.5662174235586
240,451.71112970020687
243,3573.344780132368
249,6166.495341277309
253,2842.8058460760253
258,1173.2584878788805
261,2249.6547677661783
263,3466.305125485575
264,3710.425649059034
265,5740.814172822718
268,1759.6962613603982
271,1202.113778079503
274,6015.655285534237
275,613.1402567292696
279,2338.2053292648548
282,1643.6892502551889
286,3363.739272868731
288,1163.3219377045227
294,3697.8677138736157
296,1116.415830768794
297,1476.6701011971843
300,472.90896917020905
303,8106.4011839734985
314,817.2104170480699
315,5543.8456033968305
321,2776.385480889985
323,5137.178671709712
330,5279.231012376957
341,2154.3375354964323
342,4868.144642396647
352,1515.0026196748051
353,4141.634020565886
360,7109.4899799916375
361,2550.026188850979
362,3453.5295158020854
366,1216.9235138781407
372,3765.9641941301106
376,4158.364407959333
377,2518.585152419219
379,1516.8619457176317
380,4742.369138280609
387,1675.1851246508986
392,1814.906422471006
394,10241.294392720265
395,2299.8004770046705
397,1487.3643141761659
407,5265.847113274109
411,7489.945267527494
416,3389.9603633635566
417,2003.974791498105
419,4408.228257912741
428,6022.070937039824
431,1854.6883981501653
436,6324.514076698264
438,1510.9718537689532
445,6571.721942903681
446,6524.793048128353
455,1613.808796356243
456,607.919486080619
461,598.0217284207866
463,1344.4169771586544
464,4342.566921441857
466,1941.91520436694
467,2955.4712454872147
470,1394.3926444835913
475,1545.4587500822477
482,4255.467105456709
490,3515.612219763024
496,3300.8720153778913
497,5914.103911824512
508,3633.185560540532
510,2873.35208945308
512,2725.3512106364747
513,4095.733280599038
523,2200.464212652403
531,5452.917629169333
532,3499.6679738362523
533,1490.7977580773115
537,826.73658826251
544,5226.263080243415
547,3858.536488313788
556,7690.777231757494
565,1583.49952881014
566,1182.5198805533971
